year,export_value,import_value,location_code,partner_code,hs_product_code
2006,11333250617,4150569857,KOR,USA,6
2007,11167969556,4147385407,KOR,USA,6
2008,10573944102,3064141193,KOR,USA,6
2010,10603801306,1854910295,KOR,USA,6
2011,13902345433,1981777347,KOR,USA,6
2012,17727207815,2159263899,KOR,USA,6
2013,18474253561,2124245228,KOR,USA,6
2014,21943078042,2633525721,KOR,USA,6
2016,22318430083,4961032132,KOR,USA,6
2017,20891620845,3686021375,KOR,USA,6
2015,24407112674,4058489147,KOR,USA,6
1995,10673828841,4323614992,MEX,USA,6
1996,14321744213,5739182375,MEX,USA,6
1997,15649825723,7941524811,MEX,USA,6
1998,18161389554,8802290343,MEX,USA,6
1999,21076488293,9136236375,MEX,USA,6
2000,26506666633,12107546644,MEX,USA,6
2001,26621045406,11987663932,MEX,USA,6
2002,26861841474,11336711489,MEX,USA,6
2003,25751084874,10472467328,MEX,USA,6
2004,26720416435,11945520105,MEX,USA,6
2005,27728617319,12678144367,MEX,USA,6
2006,33529127156,14473273858,MEX,USA,6
2007,35215549061,14883979595,MEX,USA,6
2008,33516588388,15485702489,MEX,USA,6
2009,27005685672,10548985067,MEX,USA,6
2010,39064154535,15015001705,MEX,USA,6
2011,47267283881,18820777192,MEX,USA,6
2012,54592750032,21417403314,MEX,USA,6
2013,59323433328,22584409711,MEX,USA,6
2014,71757555773,23024495209,MEX,USA,6
2015,78341082264,25213807434,MEX,USA,6
2016,74670156397,23138622306,MEX,USA,6
2017,78850190567,22188616456,MEX,USA,6
1995,6404083780,3921629324,GBR,ANS,6
1996,7241578727,5086956052,GBR,ANS,6
1999,8259179235,8315781918,GBR,ANS,6
2017,12810621912,22309216,KOR,AUS,6
2012,11015535183,136515197,DEU,RUS,6
2013,10137383655,96288936,DEU,RUS,6
2008,12532009299,69558861,JPN,RUS,6
2017,9905828880,176942120,CHN,ARE,7
1995,5644475957,4462047724,DEU,AUT,7
1996,6320838780,4582016084,DEU,AUT,7
1998,6043487902,4246405905,DEU,AUT,7
1999,6279401716,4377486024,DEU,AUT,7
2001,6393274759,4317321540,DEU,AUT,7
2002,6919775596,4543889386,DEU,AUT,7
2003,7781235387,5380138410,DEU,AUT,7
2004,9253767051,6278417604,DEU,AUT,7
2005,11040895707,7185225273,DEU,AUT,7
2006,12495367475,8232838900,DEU,AUT,7
2007,13727337674,9820584766,DEU,AUT,7
2008,14509132803,10651249062,DEU,AUT,7
2009,11617970729,8968199390,DEU,AUT,7
2010,11852854157,9676464711,DEU,AUT,7
2011,14096827748,11167017571,DEU,AUT,7
2012,13154552096,10505618126,DEU,AUT,7
2013,13715668461,11150456510,DEU,AUT,7
2014,13417247452,11248673139,DEU,AUT,7
2015,11999571985,9306189786,DEU,AUT,7
2016,12061518959,9579452727,DEU,AUT,7
2017,13560472181,10257526673,DEU,AUT,7
2004,6023370123,4525777109,DEU,BEL,7
2005,6519371427,4673972505,DEU,BEL,7
2006,6818330236,4853502179,DEU,BEL,7
2007,7886057337,5453529040,DEU,BEL,7
2008,8802665862,6303939873,DEU,BEL,7
2009,6856778525,5192053908,DEU,BEL,7
2010,6895795459,5324991917,DEU,BEL,7
2011,8132732472,6567349380,DEU,BEL,7
2012,7374642596,5952212222,DEU,BEL,7
2013,7278810853,6545164235,DEU,BEL,7
2014,7609487693,6701127083,DEU,BEL,7
2015,6593992939,5676897644,DEU,BEL,7
2016,6826038122,5856910427,DEU,BEL,7
2017,7649024243,5737625119,DEU,BEL,7
2006,3551656150,6756856535,FRA,BEL,7
2007,4262687251,8188155214,FRA,BEL,7
2008,4771685823,9540019735,FRA,BEL,7
2009,3541453379,7552972299,FRA,BEL,7
2010,3720306404,7458459190,FRA,BEL,7
2011,4150982657,8781293686,FRA,BEL,7
2012,3728824032,7737318668,FRA,BEL,7
2013,3750294515,8409004949,FRA,BEL,7
2014,3771014464,7484875054,FRA,BEL,7
2015,3331278816,6674333312,FRA,BEL,7
2016,3593619464,6868661066,FRA,BEL,7
2017,3765536420,7074483131,FRA,BEL,7
2008,6562207681,4193254685,NLD,BEL,7
2011,6618686772,3640164463,NLD,BEL,7
2013,6951003073,3793345389,NLD,BEL,7
2014,6865727206,4040262037,NLD,BEL,7
2017,6258565047,3816555339,NLD,BEL,7
2012,6709090788,4029426945,USA,BEL,7
2013,7181256859,3988458341,USA,BEL,7
2014,7545960713,2547904122,USA,BEL,7
2016,6836904565,3456501760,USA,BEL,7
2017,6946537951,3748554447,USA,BEL,7
2006,6749704480,3258905479,USA,BRA,7
2007,8345978639,2786683675,USA,BRA,7
2008,10653639707,2780114911,USA,BRA,7
2010,9049341489,2131584734,USA,BRA,7
2011,10569712932,2734428867,USA,BRA,7
2012,10081573246,2964511399,USA,BRA,7
2013,9758222312,2519946124,USA,BRA,7
2014,9079109372,2610228696,USA,BRA,7
2007,10397809020,725382911,CHN,CAN,7
2008,11403089970,902365665,CHN,CAN,7
2009,9858213216,1107968687,CHN,CAN,7
2010,12240026195,896071546,CHN,CAN,7
2011,13110270345,1155043199,CHN,CAN,7
2012,13527511517,1133352084,CHN,CAN,7
2013,13698151206,1092900002,CHN,CAN,7
2014,14126906066,1198587437,CHN,CAN,7
2015,13329965193,1106000606,CHN,CAN,7
2016,12737025338,972415870,CHN,CAN,7
2017,14170785340,890472804,CHN,CAN,7
1995,28838854079,15562790884,USA,CAN,7
1996,30519148512,16586355479,USA,CAN,7
1997,35124420444,17706051360,USA,CAN,7
1998,36897285160,19293016452,USA,CAN,7
1999,39104473172,20575295377,USA,CAN,7
2000,43365440041,23079981899,USA,CAN,7
2001,39406033576,20626392443,USA,CAN,7
2002,37085495458,19387238585,USA,CAN,7
2003,38426884118,19490391173,USA,CAN,7
2004,41576819283,22265455850,USA,CAN,7
2005,47105014692,24398845213,USA,CAN,7
2006,50548342136,25876939195,USA,CAN,7
2007,52768733314,28172793762,USA,CAN,7
2008,53612027955,27732360294,USA,CAN,7
2009,40615177090,20217183868,USA,CAN,7
2010,48954602076,22475679561,USA,CAN,7
2011,54475048297,25445182163,USA,CAN,7
2012,58571630665,25705938798,USA,CAN,7
2013,57114216085,24527737029,USA,CAN,7
2014,57067861462,26236529897,USA,CAN,7
2015,52613110120,25950176159,USA,CAN,7
2016,49984136002,24800936407,USA,CAN,7
2017,52016252986,26760666175,USA,CAN,7
1995,5886520416,6036548340,DEU,CHE,7
1996,5359275261,5666698611,DEU,CHE,7
1998,5068501952,5657058460,DEU,CHE,7
1999,5130392785,5772681481,DEU,CHE,7
2000,5236890327,5702163106,DEU,CHE,7
2001,5140732292,5802640652,DEU,CHE,7
2002,5437380364,5507439340,DEU,CHE,7
2003,6433657519,6507182495,DEU,CHE,7
2004,8080936445,7679290455,DEU,CHE,7
2005,8418647497,8146476745,DEU,CHE,7
2006,9301906077,8865744216,DEU,CHE,7
2007,10152462520,10839294414,DEU,CHE,7
2008,11818862812,12277524034,DEU,CHE,7
2009,8885167373,9017963475,DEU,CHE,7
2010,9335034939,9514679963,DEU,CHE,7
2011,10623132998,11782033063,DEU,CHE,7
2012,9570355879,11054152136,DEU,CHE,7
2013,10292395172,11333749709,DEU,CHE,7
2014,10758257658,11549580431,DEU,CHE,7
2015,9281994406,10643228039,DEU,CHE,7
2016,9512861382,10804667367,DEU,CHE,7
2017,9918710470,11050566826,DEU,CHE,7
2014,1869227292,8383105830,USA,CHE,7
2015,1906331907,8250502863,USA,CHE,7
2017,1975465021,8644080126,USA,CHE,7
2017,176942120,9905828880,ARE,CHN,7
2010,582350812,9910551334,AUS,CHN,7
2013,555256782,9494555720,AUS,CHN,7
2014,524208647,10080964185,AUS,CHN,7
2015,441764449,10067921020,AUS,CHN,7
2017,377099876,10377640017,AUS,CHN,7
2007,725382911,10397809020,CAN,CHN,7
2008,902365665,11403089970,CAN,CHN,7
2009,1107968687,9858213216,CAN,CHN,7
2010,896071546,12240026195,CAN,CHN,7
2011,1155043199,13110270345,CAN,CHN,7
2012,1133352084,13527511517,CAN,CHN,7
2013,1092900002,13698151206,CAN,CHN,7
2014,1198587437,14126906066,CAN,CHN,7
2015,1106000606,13329965193,CAN,CHN,7
2016,972415870,12737025338,CAN,CHN,7
2017,890472804,14170785340,CAN,CHN,7
2002,5553131481,5627866222,DEU,CHN,7
2003,8174120858,8261422014,DEU,CHN,7
2004,11309489368,12055787809,DEU,CHN,7
2005,10663940267,15296000635,DEU,CHN,7
2006,12737026139,18665896381,DEU,CHN,7
2007,14937735626,23357777068,DEU,CHN,7
2008,18493718519,26182847198,DEU,CHN,7
2009,18627550074,22600807455,DEU,CHN,7
2010,24624160267,27619336136,DEU,CHN,7
2011,32286535386,30058497765,DEU,CHN,7
2012,28011944558,28134675164,DEU,CHN,7
2013,28914713251,27241883715,DEU,CHN,7
2014,30196713139,30630800726,DEU,CHN,7
2015,24264828193,29945323439,DEU,CHN,7
2016,23583542924,29257426254,DEU,CHN,7
2017,29116785428,33665672333,DEU,CHN,7
2006,1724043413,8735979507,FRA,CHN,7
2007,2276664365,11516096743,FRA,CHN,7
2008,2845068801,13136870130,FRA,CHN,7
2009,2785009341,10960700820,FRA,CHN,7
2010,3312929583,12729501691,FRA,CHN,7
2011,3961802202,15433679157,FRA,CHN,7
2012,4648043107,14518857410,FRA,CHN,7
2013,4510278222,14844881382,FRA,CHN,7
2014,4524499073,14953249703,FRA,CHN,7
2015,3916723432,13228932108,FRA,CHN,7
2016,4135398012,12984785832,FRA,CHN,7
2017,4165085323,14959192268,FRA,CHN,7
2005,1817769314,8969919826,GBR,CHN,7
2006,1860077093,10155982949,GBR,CHN,7
2007,2092221405,12946594288,GBR,CHN,7
2008,2609669953,13181443935,GBR,CHN,7
2009,2255620858,9915164408,GBR,CHN,7
2010,2713866574,15756579295,GBR,CHN,7
2011,3020219816,16409540493,GBR,CHN,7
2012,3224527373,13171761942,GBR,CHN,7
2013,3520194631,13485928743,GBR,CHN,7
2014,3288996874,15374170014,GBR,CHN,7
2015,2583763366,14365226274,GBR,CHN,7
2016,2693935452,14085161813,GBR,CHN,7
2017,2942303505,14335154728,GBR,CHN,7
1995,10269845100,12824765362,HKG,CHN,7
1996,11344561459,14630171319,HKG,CHN,7
1997,11620228377,16011605633,HKG,CHN,7
1998,10668642297,16340026445,HKG,CHN,7
1999,11132505384,16920759319,HKG,CHN,7
2000,13936538334,20068966088,HKG,CHN,7
2001,16068465871,19251911828,HKG,CHN,7
2002,17729192565,20088181700,HKG,CHN,7
2003,22653248634,22938697461,HKG,CHN,7
2004,26487195536,28986876054,HKG,CHN,7
2005,32704886953,36106824809,HKG,CHN,7
2006,37393676055,43473387564,HKG,CHN,7
2007,1656103637,51800263018,HKG,CHN,7
2008,41039187397,55170410046,HKG,CHN,7
2009,1138269563,44069727142,HKG,CHN,7
2010,1487943489,56448078150,HKG,CHN,7
2011,9594949088,62702337325,HKG,CHN,7
2012,9537625988,76781867462,HKG,CHN,7
2013,8674215543,78953473444,HKG,CHN,7
2014,9381403201,76350081540,HKG,CHN,7
2015,8090835617,67036065237,HKG,CHN,7
2016,1394439785,58810630649,HKG,CHN,7
2017,1294105564,61398787418,HKG,CHN,7
2010,396715355,9726016743,IND,CHN,7
2011,637381557,12494716183,IND,CHN,7
2012,576811023,11436894666,IND,CHN,7
2013,684268325,11488679460,IND,CHN,7
2014,660356246,11947674692,IND,CHN,7
2015,754513770,12617250110,IND,CHN,7
2016,643937597,12562439309,IND,CHN,7
2017,840507060,14981728004,IND,CHN,7
2008,4384540441,6466841201,ITA,CHN,7
2010,5752982086,7006496077,ITA,CHN,7
2011,6636578076,8016464780,ITA,CHN,7
2012,5562458397,7345505195,ITA,CHN,7
2013,5312844114,7286353372,ITA,CHN,7
2014,6266366316,7816607338,ITA,CHN,7
2015,5177064823,7092723729,ITA,CHN,7
2016,4467684707,7245866442,ITA,CHN,7
2017,5217187003,7965925835,ITA,CHN,7
2000,8458341674,6165187071,JPN,CHN,7
2001,11388935958,6980971170,JPN,CHN,7
2002,12468925555,9828962105,JPN,CHN,7
2003,18936566690,14119465699,JPN,CHN,7
2004,24746037697,17685240525,JPN,CHN,7
2006,28270532245,23101357814,JPN,CHN,7
2007,30778887759,25549522058,JPN,CHN,7
2008,34703615210,28448664943,JPN,CHN,7
2009,30828573290,23937346906,JPN,CHN,7
2010,47282718293,28608076725,JPN,CHN,7
2011,54904757435,34347273591,JPN,CHN,7
2012,46248542622,37218205678,JPN,CHN,7
2014,39770025500,36387800019,JPN,CHN,7
2016,36844183688,29998220978,JPN,CHN,7
2017,45115683787,32954951017,JPN,CHN,7
2015,35290324694,31256260213,JPN,CHN,7
1995,7774524107,2575632963,JPN,CHN,7
1996,8425217640,3645211275,JPN,CHN,7
1997,7078861306,4489075518,JPN,CHN,7
1998,7886273496,4318741043,JPN,CHN,7
1999,8711648741,4646610611,JPN,CHN,7
2005,25332757506,22071846312,JPN,CHN,7
2013,40249695163,36189470664,JPN,CHN,7
2003,8393803181,2495984175,KOR,CHN,7
2004,13129063500,3813221205,KOR,CHN,7
2005,15595932112,4886777818,KOR,CHN,7
2006,17623992485,5828475384,KOR,CHN,7
2007,23439184062,7911663061,KOR,CHN,7
2008,25318565281,11050779133,KOR,CHN,7
2009,25497898874,10186890747,KOR,CHN,7
2010,36690243768,12720696616,KOR,CHN,7
2011,39979684078,14198433577,KOR,CHN,7
2012,37186271933,14398131533,KOR,CHN,7
2013,36469286503,13908270113,KOR,CHN,7
2014,35956153533,14613028516,KOR,CHN,7
2016,30835795472,15086916966,KOR,CHN,7
2017,30629574889,17322704850,KOR,CHN,7
2015,34947124413,15037606313,KOR,CHN,7
2008,528120260,10675289076,MEX,CHN,7
2009,518152108,10196802931,MEX,CHN,7
2010,734915386,14188719132,MEX,CHN,7
2011,830939796,16085836395,MEX,CHN,7
2012,800166682,16802936426,MEX,CHN,7
2013,805645098,18377927182,MEX,CHN,7
2014,1326872484,18957025182,MEX,CHN,7
2015,1399975959,19649993283,MEX,CHN,7
2016,1587079943,20131052851,MEX,CHN,7
2017,1667293800,20111872197,MEX,CHN,7
2010,4834570264,5927780219,MYS,CHN,7
2011,5331859797,6390306662,MYS,CHN,7
2012,5401807396,7210714644,MYS,CHN,7
2013,4392840492,8624453639,MYS,CHN,7
2014,5107394660,8208279716,MYS,CHN,7
2015,4219946391,7815166451,MYS,CHN,7
2016,4221262736,6779346149,MYS,CHN,7
2017,4742533247,7773313666,MYS,CHN,7
2005,835224955,11722926385,NLD,CHN,7
2006,1260620155,14698634210,NLD,CHN,7
2007,1559654867,18681375000,NLD,CHN,7
2008,1824952660,20971128376,NLD,CHN,7
2009,1923909158,14741147038,NLD,CHN,7
2010,1999765044,19991073372,NLD,CHN,7
2011,2665790818,23677819651,NLD,CHN,7
2012,1977298881,23154835945,NLD,CHN,7
2013,2351405760,24103525934,NLD,CHN,7
2014,3089969877,25398562767,NLD,CHN,7
2015,2563809996,20802687581,NLD,CHN,7
2016,2861495509,19652856186,NLD,CHN,7
2017,3597673337,24398183143,NLD,CHN,7
2016,923624735,9996648861,RUS,CHN,7
2017,1002266211,11566544027,RUS,CHN,7
2012,1016709485,11169995396,RUS,CHN,7
2011,339846705,9937525324,RUS,CHN,7
2013,1068889719,10917165468,RUS,CHN,7
2014,1278426429,10918105967,RUS,CHN,7
2006,5486617930,4576245075,SGP,CHN,7
2007,5673482355,6028252005,SGP,CHN,7
2008,6081182823,7412304086,SGP,CHN,7
2011,6514983670,8380582783,SGP,CHN,7
2013,7260883184,9746566684,SGP,CHN,7
2015,8103356682,10306341261,SGP,CHN,7
2016,7161174551,9894176355,SGP,CHN,7
2017,6933194750,9283718867,SGP,CHN,7
2014,8034711906,10530645543,SGP,CHN,7
2012,7141492514,9298171763,SGP,CHN,7
2009,4836677077,7808695795,SGP,CHN,7
2010,5718070888,8060485140,SGP,CHN,7
2007,7054783371,3979329187,THA,CHN,7
2008,8717769339,4206291962,THA,CHN,7
2009,8326580807,4132625501,THA,CHN,7
2010,9825465401,5544568160,THA,CHN,7
2011,10581408499,6947005455,THA,CHN,7
2012,10795932288,8860885943,THA,CHN,7
2013,7898942361,8053607426,THA,CHN,7
2014,7931415391,7788550207,THA,CHN,7
2015,8365715177,7950170117,THA,CHN,7
2016,9328522796,7580406597,THA,CHN,7
2017,8905337791,8175812406,THA,CHN,7
1995,3917559067,12026891580,USA,CHN,7
1996,3090799053,14480797013,USA,CHN,7
1997,3234355150,18374436016,USA,CHN,7
1998,3474913096,21601175649,USA,CHN,7
1999,5397294540,25474531391,USA,CHN,7
2000,5807623139,29941976982,USA,CHN,7
2001,5293651255,29202315280,USA,CHN,7
2002,5432411220,38597053192,USA,CHN,7
2003,6470709386,50488316995,USA,CHN,7
2004,8536413340,66251860901,USA,CHN,7
2005,8932293793,77196667990,USA,CHN,7
2006,10960961470,88758140560,USA,CHN,7
2007,12575087024,102009308152,USA,CHN,7
2008,14131684026,104286832494,USA,CHN,7
2009,12448256398,94208237002,USA,CHN,7
2010,16507103005,108915304819,USA,CHN,7
2011,19139220018,119378949659,USA,CHN,7
2012,19187229669,123483552602,USA,CHN,7
2013,18895116232,127330731676,USA,CHN,7
2014,18961539582,131576858302,USA,CHN,7
2015,19408371116,128909314518,USA,CHN,7
2016,18581267272,124798896400,USA,CHN,7
2017,20647328956,142479395754,USA,CHN,7
2015,1542941567,9310380819,VNM,CHN,7
2016,1858406091,8977088731,VNM,CHN,7
2014,1430906073,10101151113,VNM,CHN,7
2017,3515154645,9730442076,VNM,CHN,7
2002,8972116167,1804103435,TWN,CHN,7
2003,11655699153,2739304268,TWN,CHN,7
2004,16419265427,3811371542,TWN,CHN,7
2005,18546220576,4246352375,TWN,CHN,7
2006,22568494908,4791624286,TWN,CHN,7
2007,25519222748,5509244550,TWN,CHN,7
2008,26586169848,5887584522,TWN,CHN,7
2009,19594677051,5190222107,TWN,CHN,7
2010,29319012760,6841222560,TWN,CHN,7
2011,28326168388,7418457606,TWN,CHN,7
2012,29128263980,7167647982,TWN,CHN,7
2013,29659765919,7609078741,TWN,CHN,7
2014,29147860397,8547025734,TWN,CHN,7
2015,24412996751,7755772582,TWN,CHN,7
2016,22497991707,7783316533,TWN,CHN,7
2017,26408992646,8996100023,TWN,CHN,7
2016,28552543031,3028518,ANS,CHN,7
2006,6119879053,5980347016,DEU,CZE,7
2007,7325749233,7655610119,DEU,CZE,7
2008,8419452839,8906130573,DEU,CZE,7
2009,6422944596,6726315428,DEU,CZE,7
2010,7234392544,8078464951,DEU,CZE,7
2011,8915087778,11153675220,DEU,CZE,7
2012,8187784400,10198348806,DEU,CZE,7
2013,8443714134,10468760511,DEU,CZE,7
2014,9921397139,11470672962,DEU,CZE,7
2015,9273383524,9852393873,DEU,CZE,7
2016,9287095846,10647085259,DEU,CZE,7
2017,11237149349,12683463448,DEU,CZE,7
1995,4462047724,5644475957,AUT,DEU,7
1998,4246405905,6043487902,AUT,DEU,7
2001,4317321540,6393274759,AUT,DEU,7
2002,4543889386,6919775596,AUT,DEU,7
2003,5380138410,7781235387,AUT,DEU,7
2004,6278417604,9253767051,AUT,DEU,7
2005,7185225273,11040895707,AUT,DEU,7
2006,8232838900,12495367475,AUT,DEU,7
2007,9820584766,13727337674,AUT,DEU,7
2008,10651249062,14509132803,AUT,DEU,7
2009,8968199390,11617970729,AUT,DEU,7
2010,9676464711,11852854157,AUT,DEU,7
2011,11167017571,14096827748,AUT,DEU,7
2012,10505618126,13154552096,AUT,DEU,7
2013,11150456510,13715668461,AUT,DEU,7
2014,11248673139,13417247452,AUT,DEU,7
2015,9306189786,11999571985,AUT,DEU,7
2016,9579452727,12061518959,AUT,DEU,7
2017,10257526673,13560472181,AUT,DEU,7
1996,4582016084,6320838780,AUT,DEU,7
1999,4377486024,6279401716,AUT,DEU,7
2004,4525777109,6023370123,BEL,DEU,7
2005,4673972505,6519371427,BEL,DEU,7
2006,4853502179,6818330236,BEL,DEU,7
2007,5453529040,7886057337,BEL,DEU,7
2008,6303939873,8802665862,BEL,DEU,7
2009,5192053908,6856778525,BEL,DEU,7
2010,5324991917,6895795459,BEL,DEU,7
2011,6567349380,8132732472,BEL,DEU,7
2012,5952212222,7374642596,BEL,DEU,7
2013,6545164235,7278810853,BEL,DEU,7
2014,6701127083,7609487693,BEL,DEU,7
2015,5676897644,6593992939,BEL,DEU,7
2016,5856910427,6826038122,BEL,DEU,7
2017,5737625119,7649024243,BEL,DEU,7
1999,5772681481,5130392785,CHE,DEU,7
2000,5702163106,5236890327,CHE,DEU,7
2001,5802640652,5140732292,CHE,DEU,7
2002,5507439340,5437380364,CHE,DEU,7
2003,6507182495,6433657519,CHE,DEU,7
2004,7679290455,8080936445,CHE,DEU,7
2005,8146476745,8418647497,CHE,DEU,7
2006,8865744216,9301906077,CHE,DEU,7
2007,10839294414,10152462520,CHE,DEU,7
2008,12277524034,11818862812,CHE,DEU,7
2009,9017963475,8885167373,CHE,DEU,7
2010,9514679963,9335034939,CHE,DEU,7
2011,11782033063,10623132998,CHE,DEU,7
2012,11054152136,9570355879,CHE,DEU,7
2013,11333749709,10292395172,CHE,DEU,7
2014,11549580431,10758257658,CHE,DEU,7
2015,10643228039,9281994406,CHE,DEU,7
2016,10804667367,9512861382,CHE,DEU,7
2017,11050566826,9918710470,CHE,DEU,7
1995,6036548340,5886520416,CHE,DEU,7
1996,5666698611,5359275261,CHE,DEU,7
1998,5657058460,5068501952,CHE,DEU,7
2002,5627866222,5553131481,CHN,DEU,7
2003,8261422014,8174120858,CHN,DEU,7
2004,12055787809,11309489368,CHN,DEU,7
2005,15296000635,10663940267,CHN,DEU,7
2006,18665896381,12737026139,CHN,DEU,7
2007,23357777068,14937735626,CHN,DEU,7
2008,26182847198,18493718519,CHN,DEU,7
2009,22600807455,18627550074,CHN,DEU,7
2010,27619336136,24624160267,CHN,DEU,7
2011,30058497765,32286535386,CHN,DEU,7
2012,28134675164,28011944558,CHN,DEU,7
2013,27241883715,28914713251,CHN,DEU,7
2014,30630800726,30196713139,CHN,DEU,7
2015,29945323439,24264828193,CHN,DEU,7
2016,29257426254,23583542924,CHN,DEU,7
2017,33665672333,29116785428,CHN,DEU,7
2009,6726315428,6422944596,CZE,DEU,7
2011,11153675220,8915087778,CZE,DEU,7
2014,11470672962,9921397139,CZE,DEU,7
2015,9852393873,9273383524,CZE,DEU,7
2016,10647085259,9287095846,CZE,DEU,7
2017,12683463448,11237149349,CZE,DEU,7
2007,7655610119,7325749233,CZE,DEU,7
2012,10198348806,8187784400,CZE,DEU,7
2013,10468760511,8443714134,CZE,DEU,7
2006,5980347016,6119879053,CZE,DEU,7
2008,8906130573,8419452839,CZE,DEU,7
2010,8078464951,7234392544,CZE,DEU,7
2004,2058601134,9380898743,ESP,DEU,7
2005,2035701781,10638792069,ESP,DEU,7
2006,2129276873,11348617512,ESP,DEU,7
2007,2527159954,13610899852,ESP,DEU,7
2008,2650653926,14142237777,ESP,DEU,7
2009,1991829204,9850499170,ESP,DEU,7
2010,1911265557,9607239980,ESP,DEU,7
2011,2416996274,10314534483,ESP,DEU,7
2012,2449955014,8770386526,ESP,DEU,7
2013,2676374547,8929490720,ESP,DEU,7
2014,2619111494,10173264756,ESP,DEU,7
2015,2406561573,9579533222,ESP,DEU,7
2016,2334385522,9959003168,ESP,DEU,7
2017,2802078490,10841584840,ESP,DEU,7
1995,7268304783,11513653753,FRA,DEU,7
1996,7432163374,11232840412,FRA,DEU,7
1997,7076119614,10329869546,FRA,DEU,7
1998,7698818247,11411851623,FRA,DEU,7
1999,7794438207,12141957371,FRA,DEU,7
2000,6871907252,11586165991,FRA,DEU,7
2001,7132986058,12031497423,FRA,DEU,7
2002,7235991426,12892786299,FRA,DEU,7
2003,8864677971,14881082455,FRA,DEU,7
2004,10390568255,17837364692,FRA,DEU,7
2005,10507200802,19483534637,FRA,DEU,7
2006,12389702014,20476134159,FRA,DEU,7
2007,13918996206,24659321514,FRA,DEU,7
2008,15029099335,25321606303,FRA,DEU,7
2009,11948562771,20212752648,FRA,DEU,7
2010,12480048486,21086198302,FRA,DEU,7
2011,14566443548,25282676449,FRA,DEU,7
2012,14145057976,22348171920,FRA,DEU,7
2013,13984827578,22527778941,FRA,DEU,7
2014,14121920325,23071148676,FRA,DEU,7
2015,10608889757,19847556991,FRA,DEU,7
2016,10506457609,19919784059,FRA,DEU,7
2017,11309740490,21770077801,FRA,DEU,7
1995,6252767894,8639219274,GBR,DEU,7
1996,6213685185,8810832164,GBR,DEU,7
1997,6735709259,9128073260,GBR,DEU,7
1998,6969291380,9721436508,GBR,DEU,7
1999,6983222964,9315504321,GBR,DEU,7
2000,7194104573,9563336384,GBR,DEU,7
2001,6866038819,9699192836,GBR,DEU,7
2002,6755654928,10642810164,GBR,DEU,7
2003,7071613828,12270255427,GBR,DEU,7
2004,8346216702,14484657889,GBR,DEU,7
2005,7901421748,15827008167,GBR,DEU,7
2006,9435486654,17458768084,GBR,DEU,7
2007,9763362176,19511167645,GBR,DEU,7
2008,9317361080,19712172300,GBR,DEU,7
2009,6782123765,15628679873,GBR,DEU,7
2010,7490303951,14829821969,GBR,DEU,7
2011,9568345408,16995963443,GBR,DEU,7
2012,7946002822,16105337020,GBR,DEU,7
2013,8488192924,17028496181,GBR,DEU,7
2014,9582166954,18519339539,GBR,DEU,7
2015,8656388369,16424503451,GBR,DEU,7
2016,7757212480,15615708694,GBR,DEU,7
2017,8322620599,18183642138,GBR,DEU,7
2006,7345607373,6596332131,HUN,DEU,7
2007,8382786446,7231698177,HUN,DEU,7
2008,8401761344,7364318463,HUN,DEU,7
2015,7541949681,6425201801,HUN,DEU,7
2016,7593653360,6175076181,HUN,DEU,7
2017,8256597786,6988875202,HUN,DEU,7
2009,6111984763,4066740072,HUN,DEU,7
2013,8246007399,6224311905,HUN,DEU,7
2014,9166689559,6924005019,HUN,DEU,7
2012,7531816418,5534571914,HUN,DEU,7
2010,6673528565,4630456369,HUN,DEU,7
