,year,export_value,import_value,location_code,partner_code,hs_product_code,location_id,location_name_short_en
5162,2013,21778967522,15247462238,DEU,USA,5,61,Germany
5163,2014,24412966372,8962055887,DEU,USA,5,61,Germany
5164,2015,24655999271,16088108668,DEU,USA,5,61,Germany
5165,2016,24082446406,9741897943,DEU,USA,5,61,Germany
5166,2017,26063518407,10643219121,DEU,USA,5,61,Germany
5167,2011,7053682292,4066186984,DEU,CHE,2,61,Germany
5168,2012,6612099815,4200127858,DEU,CHE,2,61,Germany
5169,2005,5575444464,4913655246,DEU,AUT,4,61,Germany
5170,2006,7042905541,5914035979,DEU,AUT,4,61,Germany
5171,2007,8369037813,7460100069,DEU,AUT,4,61,Germany
5172,2008,8672345951,8505384762,DEU,AUT,4,61,Germany
5173,2009,5704079730,5484261718,DEU,AUT,4,61,Germany
5174,2010,6901496877,6979656199,DEU,AUT,4,61,Germany
5175,2011,8625764329,8724023197,DEU,AUT,4,61,Germany
5176,2012,7619419649,7814927219,DEU,AUT,4,61,Germany
5177,2013,7568071297,7823982259,DEU,AUT,4,61,Germany
5178,2014,7700317623,7922720327,DEU,AUT,4,61,Germany
5179,2015,6607132383,6892751556,DEU,AUT,4,61,Germany
5180,2016,6304197754,6496082597,DEU,AUT,4,61,Germany
5181,2017,7370628993,7596949343,DEU,AUT,4,61,Germany
5182,2005,3608970258,6675181034,DEU,BEL,4,61,Germany
5183,2006,4783128624,8632219370,DEU,BEL,4,61,Germany
5184,2007,5631787002,11826563360,DEU,BEL,4,61,Germany
5185,2008,5650236395,12408359242,DEU,BEL,4,61,Germany
5186,2009,3995329955,6080682774,DEU,BEL,4,61,Germany
5187,2010,4985435586,8225634357,DEU,BEL,4,61,Germany
5188,2011,5677954134,10188295232,DEU,BEL,4,61,Germany
5189,2012,5508298367,8042477928,DEU,BEL,4,61,Germany
5190,2013,4682906673,8734727533,DEU,BEL,4,61,Germany
5191,2014,5022119054,8200928031,DEU,BEL,4,61,Germany
5192,2015,4166598885,6715025749,DEU,BEL,4,61,Germany
5193,2016,4055676698,7225954262,DEU,BEL,4,61,Germany
5194,2017,4773131368,8893450238,DEU,BEL,4,61,Germany
5195,2008,5967121822,4336830045,DEU,CHE,4,61,Germany
5196,2011,5814590564,4307043359,DEU,CHE,4,61,Germany
5197,2011,5504175939,5803651775,DEU,CHN,4,61,Germany
5198,2012,5222666975,5050723487,DEU,CHN,4,61,Germany
5199,2013,5249703235,5137037857,DEU,CHN,4,61,Germany
5200,2014,5446322489,5657463342,DEU,CHN,4,61,Germany
5201,2017,5462025487,5995962915,DEU,CHN,4,61,Germany
5202,2008,5323023978,5485108178,DEU,CZE,4,61,Germany
5203,2011,5241937758,5626846095,DEU,CZE,4,61,Germany
5204,2014,5091610284,5316006340,DEU,CZE,4,61,Germany
5205,2017,5090911110,4937448508,DEU,CZE,4,61,Germany
5206,2003,5484185519,4612695491,DEU,FRA,4,61,Germany
5207,2004,7486634783,5960774734,DEU,FRA,4,61,Germany
5208,2005,8423876508,6561877797,DEU,FRA,4,61,Germany
5209,2006,10179916386,8195444861,DEU,FRA,4,61,Germany
5210,2007,12128533305,10026178292,DEU,FRA,4,61,Germany
5211,2008,12977426810,10240036037,DEU,FRA,4,61,Germany
5212,2009,8364327144,5885233158,DEU,FRA,4,61,Germany
5213,2010,10119847150,7328619899,DEU,FRA,4,61,Germany
5214,2011,12252620243,8910820863,DEU,FRA,4,61,Germany
5215,2012,10350803626,7444109512,DEU,FRA,4,61,Germany
5216,2013,10406223833,7474161400,DEU,FRA,4,61,Germany
5217,2014,10186155897,7819439263,DEU,FRA,4,61,Germany
5218,2015,8822591455,6364793280,DEU,FRA,4,61,Germany
5219,2016,8032815080,5884594739,DEU,FRA,4,61,Germany
5220,2017,9018928492,7334992836,DEU,FRA,4,61,Germany
5221,2007,6987242123,4595422214,DEU,GBR,4,61,Germany
5222,2008,7012999606,4628239399,DEU,GBR,4,61,Germany
5223,2011,6334032305,4169902288,DEU,GBR,4,61,Germany
5224,2004,5286642379,5424730622,DEU,ITA,4,61,Germany
5225,2005,6124428463,5994472661,DEU,ITA,4,61,Germany
5226,2006,7970948222,7898287955,DEU,ITA,4,61,Germany
5227,2007,9635457265,10172593301,DEU,ITA,4,61,Germany
5228,2008,10109774551,11366203839,DEU,ITA,4,61,Germany
5229,2009,5904719505,6367283448,DEU,ITA,4,61,Germany
5230,2010,7173317358,8615263345,DEU,ITA,4,61,Germany
5231,2011,8719173801,11083276323,DEU,ITA,4,61,Germany
5232,2012,7480140163,9983726180,DEU,ITA,4,61,Germany
5233,2013,7054679856,9545524984,DEU,ITA,4,61,Germany
5234,2014,7064082809,9810137462,DEU,ITA,4,61,Germany
5235,2015,5845650847,7893462606,DEU,ITA,4,61,Germany
5236,2016,5792103012,7943147808,DEU,ITA,4,61,Germany
5237,2017,6691952511,9346242899,DEU,ITA,4,61,Germany
5238,2004,5134621670,5211199262,DEU,NLD,4,61,Germany
5239,2005,5835234136,5309552650,DEU,NLD,4,61,Germany
5240,2006,6787992310,7543559541,DEU,NLD,4,61,Germany
5241,2007,9325259596,9512344994,DEU,NLD,4,61,Germany
5242,2008,10194455303,10151089567,DEU,NLD,4,61,Germany
5243,2009,6807045282,5926989297,DEU,NLD,4,61,Germany
5244,2010,7719777920,8645009400,DEU,NLD,4,61,Germany
5245,2011,9342512843,11287640194,DEU,NLD,4,61,Germany
5246,2012,7871419235,8688117658,DEU,NLD,4,61,Germany
5247,2013,7507249878,9192359551,DEU,NLD,4,61,Germany
5248,2014,7857993350,10208678889,DEU,NLD,4,61,Germany
5249,2015,6466317584,8046910331,DEU,NLD,4,61,Germany
5250,2016,6340961232,7646675795,DEU,NLD,4,61,Germany
5251,2017,7216590029,9062860075,DEU,NLD,4,61,Germany
5252,2007,6241394235,5419522786,DEU,POL,4,61,Germany
5253,2008,7111187579,5997958676,DEU,POL,4,61,Germany
5254,2010,5822051061,5131284495,DEU,POL,4,61,Germany
5255,2011,7226656210,6753186044,DEU,POL,4,61,Germany
5256,2012,6268112271,6160367293,DEU,POL,4,61,Germany
5257,2013,6677805771,6490566642,DEU,POL,4,61,Germany
5258,2014,7164262157,6678710745,DEU,POL,4,61,Germany
5259,2015,6227464417,5604392599,DEU,POL,4,61,Germany
5260,2016,6146749887,5340936650,DEU,POL,4,61,Germany
5261,2017,7138820209,6313820723,DEU,POL,4,61,Germany
5262,2007,6379368120,4733684129,DEU,AUT,8,61,Germany
5263,2008,6520482350,4660658587,DEU,AUT,8,61,Germany
5264,2010,5975316743,4431249946,DEU,AUT,8,61,Germany
5265,2011,6673184765,4959014169,DEU,AUT,8,61,Germany
5266,2012,6296953365,4412183095,DEU,AUT,8,61,Germany
5267,2013,6616408462,4536472128,DEU,AUT,8,61,Germany
5268,2014,6600912799,4624258751,DEU,AUT,8,61,Germany
5269,2016,5888527307,4118865246,DEU,AUT,8,61,Germany
5270,2017,6545344257,4543228072,DEU,AUT,8,61,Germany
5271,2003,2813334587,7811586154,DEU,CHN,8,61,Germany
5272,2004,3868578946,11596501077,DEU,CHN,8,61,Germany
5273,2005,3647783542,13259288834,DEU,CHN,8,61,Germany
5274,2006,4955162781,17962208563,DEU,CHN,8,61,Germany
5275,2007,6151980339,18265460533,DEU,CHN,8,61,Germany
5276,2008,7674844572,19688025140,DEU,CHN,8,61,Germany
5277,2009,7116636013,18442280585,DEU,CHN,8,61,Germany
5278,2010,9291917397,25712624623,DEU,CHN,8,61,Germany
5279,2011,11101156455,28965376993,DEU,CHN,8,61,Germany
5280,2012,10087733220,27500063502,DEU,CHN,8,61,Germany
5281,2013,11454135504,26288001423,DEU,CHN,8,61,Germany
5282,2014,13604030069,27328598312,DEU,CHN,8,61,Germany
5283,2015,11512714070,27585759474,DEU,CHN,8,61,Germany
5284,2016,12420394443,29562086316,DEU,CHN,8,61,Germany
5285,2017,14887120498,32213141456,DEU,CHN,8,61,Germany
5286,2007,4592228770,6005575549,DEU,CZE,8,61,Germany
5287,2008,5304022446,7680264398,DEU,CZE,8,61,Germany
5288,2009,4318139752,6274825895,DEU,CZE,8,61,Germany
5289,2010,5671854184,7661173413,DEU,CZE,8,61,Germany
5290,2011,5772344478,9680354713,DEU,CZE,8,61,Germany
5291,2012,5307457539,8594922162,DEU,CZE,8,61,Germany
5292,2013,5873938929,8626932902,DEU,CZE,8,61,Germany
5293,2014,6208097324,9457133633,DEU,CZE,8,61,Germany
5294,2015,5668724651,8223414433,DEU,CZE,8,61,Germany
5295,2016,6141382163,8316734668,DEU,CZE,8,61,Germany
5296,2017,6936906509,9865053812,DEU,CZE,8,61,Germany
5297,2008,8181084572,2213310332,DEU,ESP,8,61,Germany
5298,1995,5770746620,4717388638,DEU,FRA,8,61,Germany
5299,1996,5351007576,4857442934,DEU,FRA,8,61,Germany
5300,1998,5305678552,4911327311,DEU,FRA,8,61,Germany
5301,2000,6215308326,5473034819,DEU,FRA,8,61,Germany
5302,2003,6327423325,4808527526,DEU,FRA,8,61,Germany
5303,2004,8465858792,5695221343,DEU,FRA,8,61,Germany
5304,2005,8725729911,5884506645,DEU,FRA,8,61,Germany
5305,2006,8548064467,6058301809,DEU,FRA,8,61,Germany
5306,2007,9086956970,6435832496,DEU,FRA,8,61,Germany
5307,2008,9459257994,6529440417,DEU,FRA,8,61,Germany
5308,2009,8554215821,5383515063,DEU,FRA,8,61,Germany
5309,2010,10304806593,7021819767,DEU,FRA,8,61,Germany
5310,2011,11597687761,8259465197,DEU,FRA,8,61,Germany
5311,2012,9512200364,7465606311,DEU,FRA,8,61,Germany
5312,2013,10005477831,7974353982,DEU,FRA,8,61,Germany
5313,2014,10087974300,8025851628,DEU,FRA,8,61,Germany
5314,2015,8396033380,6961130116,DEU,FRA,8,61,Germany
5315,2016,8611864632,6523686817,DEU,FRA,8,61,Germany
5316,2017,9278302839,7496084148,DEU,FRA,8,61,Germany
5317,1998,5186435803,5097734682,DEU,GBR,8,61,Germany
5318,1999,5257215682,4826593672,DEU,GBR,8,61,Germany
5319,2000,5929211719,6012310196,DEU,GBR,8,61,Germany
5320,2001,6293548884,5748315330,DEU,GBR,8,61,Germany
5321,2002,6760290236,5695991896,DEU,GBR,8,61,Germany
5322,2003,5663036800,4537035322,DEU,GBR,8,61,Germany
5323,2004,8176823326,4644674710,DEU,GBR,8,61,Germany
5324,2005,7912001982,4291697473,DEU,GBR,8,61,Germany
5325,2006,8134276105,7762884568,DEU,GBR,8,61,Germany
5326,2007,7318186918,4419912270,DEU,GBR,8,61,Germany
5327,2008,6902001478,4193900157,DEU,GBR,8,61,Germany
5328,2011,6861319895,3812732743,DEU,GBR,8,61,Germany
5329,2013,7036834754,3134015875,DEU,GBR,8,61,Germany
5330,2014,7482785142,3663873185,DEU,GBR,8,61,Germany
5331,2014,4732742131,5707877476,DEU,HUN,8,61,Germany
5332,2016,4843770923,5660248316,DEU,HUN,8,61,Germany
5333,2017,5659615652,6649147073,DEU,HUN,8,61,Germany
5334,2005,6918970419,3386390142,DEU,ITA,8,61,Germany
5335,2006,7249786535,3934660124,DEU,ITA,8,61,Germany
5336,2007,7616105764,4586603484,DEU,ITA,8,61,Germany
5337,2008,8067664933,4917038758,DEU,ITA,8,61,Germany
5338,2010,9457150977,4424511329,DEU,ITA,8,61,Germany
5339,2011,9687682545,4695060287,DEU,ITA,8,61,Germany
5340,2012,7437970099,4046375424,DEU,ITA,8,61,Germany
5341,2013,6606520895,4032776692,DEU,ITA,8,61,Germany
5342,2014,6477618157,4179253984,DEU,ITA,8,61,Germany
5343,2016,6241019706,3800020906,DEU,ITA,8,61,Germany
5344,2017,6461867460,4098408290,DEU,ITA,8,61,Germany
5345,2007,1759848047,8248949576,DEU,JPN,8,61,Germany
5346,2008,1981944187,8846072049,DEU,JPN,8,61,Germany
5347,2011,1693912378,8807007790,DEU,JPN,8,61,Germany
5348,2004,4093621020,7193150820,DEU,NLD,8,61,Germany
5349,2005,4506723250,7887873624,DEU,NLD,8,61,Germany
5350,2006,4677293764,7879248231,DEU,NLD,8,61,Germany
5351,2007,5295265387,10944058851,DEU,NLD,8,61,Germany
5352,2008,6119511882,10209891961,DEU,NLD,8,61,Germany
5353,2009,4976427595,8306688072,DEU,NLD,8,61,Germany
5354,2010,5836038868,9769595106,DEU,NLD,8,61,Germany
5355,2011,6530234801,10150091893,DEU,NLD,8,61,Germany
5356,2012,5991444995,8313662324,DEU,NLD,8,61,Germany
5357,2013,6642661687,8478171743,DEU,NLD,8,61,Germany
5358,2014,7007249646,9138266942,DEU,NLD,8,61,Germany
5359,2015,6344285505,7815776146,DEU,NLD,8,61,Germany
5360,2016,6383456231,8404804275,DEU,NLD,8,61,Germany
5361,2017,7722258098,8602584382,DEU,NLD,8,61,Germany
5362,2008,6591856574,4254034649,DEU,POL,8,61,Germany
5363,2011,5497467614,4544396540,DEU,POL,8,61,Germany
5364,2014,6386119829,5979147632,DEU,POL,8,61,Germany
5365,2015,6572620731,6361394412,DEU,POL,8,61,Germany
5366,2016,6592938142,5900308151,DEU,POL,8,61,Germany
5367,2017,6823485680,6342330971,DEU,POL,8,61,Germany
5368,2000,5186927732,6032593487,DEU,USA,8,61,Germany
5369,2004,6229985258,6472548356,DEU,USA,8,61,Germany
5370,2005,6792305170,6248898398,DEU,USA,8,61,Germany
5371,2006,7561792118,7824506999,DEU,USA,8,61,Germany
5372,2007,8382277921,5683807199,DEU,USA,8,61,Germany
5373,2008,8945868098,5747151940,DEU,USA,8,61,Germany
5374,2009,6324261536,4097378200,DEU,USA,8,61,Germany
5375,2010,7390325748,4632055228,DEU,USA,8,61,Germany
5376,2011,9232427439,6871207512,DEU,USA,8,61,Germany
5377,2012,9413655575,6191102879,DEU,USA,8,61,Germany
5378,2013,9844889451,6242811158,DEU,USA,8,61,Germany
5379,2014,10338423484,4631561054,DEU,USA,8,61,Germany
5380,2015,10170128806,6375819113,DEU,USA,8,61,Germany
5381,2016,10339354168,4998090667,DEU,USA,8,61,Germany
5382,2017,11012838898,5442642806,DEU,USA,8,61,Germany
5383,2008,2726264631,9840692213,FRA,BEL,3,77,France
5384,2011,2505461404,9361354313,FRA,BEL,3,77,France
5385,2012,2302517699,8693038341,FRA,BEL,3,77,France
5386,2013,3239540452,10756637222,FRA,BEL,3,77,France
5387,2014,2940157413,8878446733,FRA,BEL,3,77,France
5388,2008,137546646,13624411100,FRA,NOR,3,77,France
5389,2006,29563600,10208770020,FRA,RUS,3,77,France
5390,2007,21932952,11642803998,FRA,RUS,3,77,France
5391,2008,25139311,16725355837,FRA,RUS,3,77,France
5392,2009,15711674,10386818548,FRA,RUS,3,77,France
5393,2010,20464625,13366283002,FRA,RUS,3,77,France
5394,2011,26069715,16247997434,FRA,RUS,3,77,France
5395,2012,91204205,12782911134,FRA,RUS,3,77,France
5396,2013,39293000,11378306445,FRA,RUS,3,77,France
5397,2014,35195339,11041902859,FRA,RUS,3,77,France
5398,2007,6137833247,5189286920,FRA,BEL,6,77,France
5399,2008,6489826076,5449907742,FRA,BEL,6,77,France
5400,2013,5449861289,5360442665,FRA,BEL,6,77,France
5401,2014,5526626240,6124006407,FRA,BEL,6,77,France
5402,2015,5207780953,5530145945,FRA,BEL,6,77,France
5403,2016,5268390358,5836038710,FRA,BEL,6,77,France
5404,2017,5927638641,6219851560,FRA,BEL,6,77,France
5405,1995,9234500409,13433237461,FRA,DEU,6,77,France
5406,1996,9129228744,12920789046,FRA,DEU,6,77,France
5407,1997,7808874978,12314463928,FRA,DEU,6,77,France
5408,1998,9177565245,15201385338,FRA,DEU,6,77,France
5409,1999,9072517927,16226831171,FRA,DEU,6,77,France
5410,2000,8063990654,15469929463,FRA,DEU,6,77,France
5411,2001,7690116574,17455607699,FRA,DEU,6,77,France
5412,2002,9500948093,18198067661,FRA,DEU,6,77,France
5413,2003,11502492200,20555523074,FRA,DEU,6,77,France
5414,2004,13616203963,22662347931,FRA,DEU,6,77,France
5415,2005,12742032607,24328114128,FRA,DEU,6,77,France
5416,2006,13201791064,27022709001,FRA,DEU,6,77,France
5417,2007,13000839514,32228318868,FRA,DEU,6,77,France
5418,2008,15565803943,35582044683,FRA,DEU,6,77,France
5419,2009,14206838516,31618184988,FRA,DEU,6,77,France
5420,2010,22352165171,30781083032,FRA,DEU,6,77,France
5421,2011,25848833593,38744037386,FRA,DEU,6,77,France
5422,2012,25687855980,37929762761,FRA,DEU,6,77,France
5423,2013,26024333631,35466793930,FRA,DEU,6,77,France
5424,2014,26598472457,36569753331,FRA,DEU,6,77,France
5425,2015,23730136101,31761843495,FRA,DEU,6,77,France
5426,2016,24037508929,31146321573,FRA,DEU,6,77,France
5427,2017,19268090429,31915512278,FRA,DEU,6,77,France
5428,1995,4296143665,7198953569,FRA,ESP,6,77,France
5429,1996,4943824955,7823621307,FRA,ESP,6,77,France
5430,1997,5148646753,6756870698,FRA,ESP,6,77,France
5431,1998,6568706055,7767826426,FRA,ESP,6,77,France
5432,1999,7945484941,7799465554,FRA,ESP,6,77,France
5433,2000,9089046023,8074002384,FRA,ESP,6,77,France
5434,2001,8706676268,8002519826,FRA,ESP,6,77,France
5435,2002,8957895025,8486384364,FRA,ESP,6,77,France
5436,2003,10324392660,10727411978,FRA,ESP,6,77,France
5437,2004,11374708392,12883075172,FRA,ESP,6,77,France
5438,2005,12217911346,13467107617,FRA,ESP,6,77,France
5439,2006,12131651984,14367823551,FRA,ESP,6,77,France
5440,2007,11935294834,17358292458,FRA,ESP,6,77,France
5441,2008,9399905088,17394758880,FRA,ESP,6,77,France
5442,2009,6637848422,14607025705,FRA,ESP,6,77,France
5443,2010,6915601114,14497970538,FRA,ESP,6,77,France
5444,2011,6813410828,16685660507,FRA,ESP,6,77,France
5445,2012,5423764799,12707967332,FRA,ESP,6,77,France
5446,2013,6269288963,13502574342,FRA,ESP,6,77,France
5447,2014,7129926265,13759640480,FRA,ESP,6,77,France
5448,2015,7513616309,11852102011,FRA,ESP,6,77,France
5449,2016,8571436303,11620480793,FRA,ESP,6,77,France
5450,2017,7972874431,11928920052,FRA,ESP,6,77,France
5451,1999,6825797224,3314578609,FRA,GBR,6,77,France
5452,2002,7923594117,2968560648,FRA,GBR,6,77,France
5453,2003,8385057506,3913454567,FRA,GBR,6,77,France
5454,2004,8631649050,4507812238,FRA,GBR,6,77,France
5455,2005,8030908711,3874985442,FRA,GBR,6,77,France
5456,2006,8119316930,4195441671,FRA,GBR,6,77,France
5457,2007,8302831334,4382545335,FRA,GBR,6,77,France
5458,2008,7682644697,4451328508,FRA,GBR,6,77,France
5459,2011,6235236894,4579485763,FRA,GBR,6,77,France
5460,2012,5852605052,4610680107,FRA,GBR,6,77,France
5461,2013,6312436809,4402499335,FRA,GBR,6,77,France
5462,2014,7367732452,5331136052,FRA,GBR,6,77,France
5463,2015,6497416859,5250421903,FRA,GBR,6,77,France
5464,2016,7104055361,6171255171,FRA,GBR,6,77,France
5465,2017,5824447803,7047134411,FRA,GBR,6,77,France
5466,2003,6496137902,4681464918,FRA,ITA,6,77,France
5467,2004,7264140665,5383539656,FRA,ITA,6,77,France
5468,2005,6654777122,5310755192,FRA,ITA,6,77,France
5469,2006,6335092414,5785763683,FRA,ITA,6,77,France
5470,2007,7487654829,6747492021,FRA,ITA,6,77,France
5471,2008,7257019457,7339776349,FRA,ITA,6,77,France
5472,2009,5722924479,5353957744,FRA,ITA,6,77,France
5473,2010,5846099040,6056167754,FRA,ITA,6,77,France
5474,2011,5533791420,6864911917,FRA,ITA,6,77,France
5475,2012,4765472293,6020651950,FRA,ITA,6,77,France
5476,2013,4467078604,6392726211,FRA,ITA,6,77,France
5477,2014,4336150240,6628147877,FRA,ITA,6,77,France
5478,2015,4141244335,6044416708,FRA,ITA,6,77,France
5479,2016,4950171666,6495044339,FRA,ITA,6,77,France
5480,2017,5760612999,6887936138,FRA,ITA,6,77,France
5481,2004,6218247333,3941243392,FRA,USA,6,77,France
5482,2006,5968656895,4033230320,FRA,USA,6,77,France
5483,2007,6345066630,4708758610,FRA,USA,6,77,France
5484,2011,5827201854,6545169024,FRA,USA,6,77,France
5485,2016,6542431817,4454924125,FRA,USA,6,77,France
5486,2006,3551656150,6756856535,FRA,BEL,7,77,France
5487,2007,4262687251,8188155214,FRA,BEL,7,77,France
5488,2008,4771685823,9540019735,FRA,BEL,7,77,France
5489,2009,3541453379,7552972299,FRA,BEL,7,77,France
5490,2010,3720306404,7458459190,FRA,BEL,7,77,France
5491,2011,4150982657,8781293686,FRA,BEL,7,77,France
5492,2012,3728824032,7737318668,FRA,BEL,7,77,France
5493,2013,3750294515,8409004949,FRA,BEL,7,77,France
